"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.5358777192664,5.80399564704598,0.537009232458784,0.000358643967719796,0.499890953048332,0.574127511869235,0.498820773881163,0.573559774082997,12.5358777192664,5.71823381591381,0.543850542900123,0.000342792396588067,0.507561821915046,0.580139263885199,0.503867121458379,0.576216180399488,12.7990109248949,5.86073790046933,0.542094468481949,0.000498245477841485,0.498344499022807,0.585844437941091,0.494851679874545,0.585727572514528,12.7990109248949,5.89376317227661,0.539514169738469,0.000513264435603132,0.495109703118398,0.58391863635854,0.496119715760726,0.586830325978271,6.00126070707549,2.1281586924045,0.645381396296381,0.00285149690854654,0.540718554160921,0.750044238431842,0.385014735313416,0.586817327220416,13.2336560828476,5.90897800699161,0.553488622494101,0.000561757014137759,0.507033851528014,0.599943393460188,0.473582103495692,0.564976280027749
2,12.1127745737263,6.23384003854898,0.485349950120367,0.000399392559220393,0.446179726027301,0.524520174213434,0.447258588927178,0.521394519496441,12.1127745737263,6.23068664211696,0.485610286545588,0.000365271857333895,0.448150596649195,0.52306997644198,0.440265437207541,0.520725084238487,13.1641723045547,6.10852550700221,0.535973446284299,0.000528670118542948,0.49090750429487,0.581039388273728,0.485101634765563,0.576160787567465,13.1641723045547,6.12725002931787,0.534551061201328,0.000448145038334923,0.493058965818383,0.576043156584274,0.494876342730813,0.573980476049724,7.4931248207072,2.40316888795234,0.67928348379955,0.00343876535673159,0.564347149272908,0.794219818326191,0.297714363724175,0.531575926583983,13.8914941934771,6.17181024022823,0.55571300291611,0.000599886918224911,0.507707528384002,0.603718477448217,0.460054744916882,0.556750857977539
3,12.2064789207591,6.02478292811727,0.506427449944542,0.00037555010176147,0.46844438436359,0.544410515525493,0.466650915358495,0.544200179511829,12.2064789207591,5.93685739419889,0.513630635604319,0.000351962463833532,0.476859736770283,0.550401534438354,0.47445644775137,0.549524230848073,12.4481133549544,6.02278023574212,0.516169232717903,0.000719642372021898,0.463589976957106,0.568748488478701,0.456183204275331,0.56367932320224,12.4481133549544,5.90678106837883,0.525487847037649,0.000545258377980494,0.47972034126281,0.571255352812487,0.480495156523445,0.566747699958547,5.91867289994047,1.99166280495295,0.663495037042344,0.00243581835199972,0.566761176470969,0.760228897613718,0.428774491869432,0.617717639688375,12.9126951226322,5.93280837074755,0.540544532771548,0.000634747734886928,0.491163899945088,0.589925165598008,0.456766167328536,0.556490751806037
4,11.6391366780788,6.23434864735209,0.464363309772459,0.000435327647427019,0.423468876283833,0.505257743261085,0.42340619958644,0.505850942244093,11.6391366780788,6.10199825209659,0.47573446202508,0.000466728717186001,0.433390807955766,0.518078116094394,0.428877334720353,0.516502288895135,12.3901140624,6.13167226448132,0.505115753285198,0.000584323455513498,0.45773709789376,0.552494408676636,0.451631822801623,0.545458057203466,12.3901140624,6.04768221634926,0.511894548678773,0.000546082221852934,0.46609248034698,0.557696617010566,0.463272357883896,0.553053416735583,6.2830387440356,2.2848368617611,0.63634843666529,0.0036086957689565,0.518606491437502,0.754090381893077,0.31044655615509,0.538631599993448,12.8940988878533,6.0675423397458,0.529432619330875,0.000580733589997232,0.482199726561817,0.576665512099934,0.438148630479255,0.536369082809156
5,12.6261371748983,6.0764294879896,0.518742002893015,0.000334900720694264,0.482873428783928,0.554610577002102,0.485423092521507,0.556587319572431,12.6261371748983,6.08178575913125,0.518317782003645,0.000318926246146446,0.483315109717144,0.553320454290146,0.481595282516951,0.550013492724943,13.0046642135397,5.99448555387508,0.539051108475837,0.000450509407225256,0.497449702985199,0.580652513966476,0.491173173728517,0.57735887975713,13.0046642135397,5.9686186484843,0.541040156786969,0.00045437301537854,0.499260743484743,0.582819570089195,0.500528843941358,0.582147310099927,7.22131334872643,2.25797185718217,0.687318393740608,0.0020455099332573,0.59867285826588,0.775963929215336,0.430644136348566,0.613713784736517,13.4679492211128,5.98739200592804,0.555434022832371,0.000499222901481417,0.511641161561029,0.599226884103713,0.480063417457228,0.568877117777478
6,11.5802417299498,6.1080774311159,0.472543184023639,0.000443744822984713,0.43125529098006,0.513831077067219,0.426732404669288,0.511702197229128,11.5802417299498,5.99513400362858,0.48229629886538,0.000458492140274679,0.440327936899738,0.524264660831023,0.436020390017227,0.520186920713717,12.737555930403,6.398398177784,0.49767457644588,0.000647352353012339,0.44780606133532,0.547543091556441,0.442138001884873,0.540678489542845,12.737555930403,6.2821663366442,0.506799705456099,0.000504914662710617,0.462757905217358,0.550841505694839,0.457826814346566,0.544480953738058,7.19078318851444,2.25888240332323,0.68586420364735,0.00405153289902376,0.56110696423861,0.81062144305609,0.283916876191628,0.521860082411366,13.4966825246576,6.31977147156696,0.531753713549894,0.000580604826407421,0.484526057445375,0.578981369654414,0.433033624926453,0.523343822901141
7,11.791225840106,5.78950345557206,0.508999018924736,0.000422264981400558,0.468722808172626,0.549275229676846,0.467992022350454,0.546902879942967,11.791225840106,5.92540110145178,0.497473699358938,0.000376814081582693,0.459426768131727,0.535520630586148,0.457135703362082,0.534990981668504,12.4143900230444,5.95581526173762,0.520249061719341,0.000576924573026713,0.473171323458679,0.567326799980003,0.468369837854986,0.563735827935661,12.4143900230444,6.02917841296377,0.514339536475655,0.000539427792482873,0.468817390133438,0.559861682817872,0.466122970284408,0.560359123142872,7.0848850201302,2.15264957986735,0.696163088920843,0.00205636178497417,0.607282723073504,0.785043454768181,0.441166349646298,0.613644793157785,12.967752294772,6.03638459055723,0.534508027810585,0.000644614977914757,0.484745060664751,0.584270994956419,0.437697539190583,0.536099058370732
8,11.6414925178737,5.95633598882511,0.488352891205307,0.000511167214659983,0.444039236742627,0.532666545667987,0.441642937753885,0.527338109716991,11.6414925178737,5.97279672813293,0.486938919647747,0.000457705682931578,0.445006567560725,0.528871271734769,0.446833891205533,0.527984466729079,12.3316446558491,6.13657535318815,0.502371701062804,0.000690582325597482,0.450864992159834,0.553878409965774,0.449340641224385,0.552863718745265,12.3316446558491,6.15100149405184,0.501201853790498,0.000553261695520604,0.455099683239515,0.547304024341481,0.453891022386695,0.544722797262991,6.29610947141846,2.21465876193291,0.648249641784902,0.00433837509812981,0.519151610130754,0.77734767343905,0.309168173794217,0.550573597390199,12.9288822846803,6.18303572394682,0.521765641622924,0.000648658882613113,0.471846827900575,0.571684455345272,0.42636200379419,0.525648790726397
9,12.1403864437472,6.5145759054736,0.463396331273384,0.000445613534983688,0.42202159313532,0.504771069411447,0.42313094918655,0.505329605191538,12.1403864437472,6.37567541213683,0.474837523362315,0.000379601864979355,0.436650110193777,0.513024936530854,0.437052678103898,0.513800913375807,13.2257528613156,6.55317511274012,0.504514020377039,0.000563680604349062,0.457979781265742,0.551048259488336,0.452690597239301,0.546695215642544,13.2257528613156,6.4297082202465,0.513849359830928,0.000498370968731614,0.470093881162773,0.557604838499083,0.47061007824376,0.556303019211522,6.40730614393638,2.36573290370597,0.630775734675203,0.00332348746635912,0.517782330218283,0.743769139132124,0.320777989271942,0.540896434567378,13.7111269861203,6.44632763824622,0.529846988889258,0.000420617676710338,0.489649415991751,0.570044561786766,0.456986696000352,0.53566969728742
10,12.385482065038,6.10992929300298,0.506686194294347,0.000399008065759784,0.467534829242503,0.545837559346192,0.469062038137869,0.546533695680109,12.385482065038,6.10241053782751,0.507293256267066,0.000341767368786161,0.471058831696929,0.543527680837202,0.468859253769752,0.541234200671945,12.9276030270092,6.01655584878412,0.53459617871821,0.000505658816678591,0.490521935557919,0.578670421878501,0.484552609628601,0.573492360071258,12.9276030270092,6.09192243214005,0.528766282549642,0.000463740200877982,0.486558411770689,0.570974153328596,0.484433090224739,0.571139370461051,7.55445687035665,2.24396659686425,0.702961227342567,0.00160558994968608,0.624424392986234,0.7814980616989,0.500768659101382,0.652602858407557,13.4095600800674,6.09940726345429,0.545144864780409,0.000559810295164413,0.498770656108954,0.591519073451863,0.4614013663928,0.558554681072585
